[2019-12-24T16:30:19.638] [DEBUG] default - URL: /api/user/ Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:23:11.402] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:23:17.018] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:23:44.285] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:23:46.739] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:16.120] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:25.077] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:31.476] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:33.748] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:36.687] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:40.214] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:24:59.622] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:25:36.621] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:25:41.563] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:26:06.064] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:26:17.732] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:27:03.133] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:27:08.035] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:27:14.454] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:27:25.258] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:27:47.573] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:02.590] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:05.087] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:06.298] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:06.979] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:08.042] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:08.586] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:09.546] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:10.275] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:10.998] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:11.249] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:11.625] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:12.329] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:12.583] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:13.059] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:13.804] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:14.352] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:15.032] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:29.539] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:34:49.597] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:35:12.293] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:35:14.195] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:35:15.196] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:35:15.583] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:35:16.242] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:36:22.791] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:36:22.928] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:39:05.407] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:39:05.591] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:46:35.133] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T17:46:35.259] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
